"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Pull  1","15 Oct 2024, 07:15","15 Oct 2024, 08:56","Pull 1","Back Extension (Weighted Hyperextension)",,"",3,"failure",12.5,8,,,
"Pull  1","15 Oct 2024, 07:15","15 Oct 2024, 08:56","Pull 1","Stair Machine",,"",0,"normal",,,,900,
"Push 1","14 Oct 2024, 07:15","14 Oct 2024, 08:55","Push 1","Incline Bench Press (Dumbbell)",,"",0,"normal",37.5,11,,,
"Push 1","14 Oct 2024, 07:15","14 Oct 2024, 08:55","Push 1","Incline Bench Press (Dumbbell)",,"",1,"normal",37.5,9,,,
"Push 1","14 Oct 2024, 07:15","14 Oct 2024, 08:55","Push 1","Iso-Lateral Chest Press (Machine)",,"Banco no 7-8 inclinad tronco = perfeito",0,"failure",45,9,,,
"Push 1","14 Oct 2024, 07:15","14 Oct 2024, 08:55","Push 1","Iso-Lateral Chest Press (Machine)",,"Banco no 7-8 inclinad tronco = perfeito",1,"failure",45,8,,,
"Push 1","14 Oct 2024, 07:15","14 Oct 2024, 08:55","Push 1","Chest Fly (Machine)",,"",0,"normal",75,10,,,
"Push 1","14 Oct 2024, 07:15","14 Oct 2024, 08:55","Push 1","Chest Fly (Machine)",,"",1,"normal",75,9,,,
"Push 1","14 Oct 2024, 07:15","14 Oct 2024, 08:55","Push 1","Chest Fly (Machine)",,"",2,"failure",75,8,,,
"Push 1","14 Oct 2024, 07:15","14 Oct 2024, 08:55","Push 1","Chest Fly (Machine)",,"",3,"failure",75,8,,,
"Push 1","14 Oct 2024, 07:15","14 Oct 2024, 08:55","Push 1","Cable Fly Crossovers",,"",0,"normal",10,12,,,
"Push 1","14 Oct 2024, 07:15","14 Oct 2024, 08:55","Push 1","Cable Fly Crossovers",,"",1,"failure",12.5,10,,,
"Push 1","14 Oct 2024, 07:15","14 Oct 2024, 08:55","Push 1","Triceps Extension (Cable)",,"",0,"normal",12.5,10,,,
"Push 1","14 Oct 2024, 07:15","14 Oct 2024, 08:55","Push 1","Triceps Extension (Cable)",,"",1,"failure",12.5,8,,,
"Push 1","14 Oct 2024, 07:15","14 Oct 2024, 08:55","Push 1","Triceps Pushdown",,"",0,"normal",32.25,12,,,
"Push 1","14 Oct 2024, 07:15","14 Oct 2024, 08:55","Push 1","Triceps Pushdown",,"",1,"failure",36.25,8,,,
"Push 1","14 Oct 2024, 07:15","14 Oct 2024, 08:55","Push 1","Shoulder Press (Dumbbell)",,"",0,"normal",27.5,12,,,
"Push 1","14 Oct 2024, 07:15","14 Oct 2024, 08:55","Push 1","Shoulder Press (Dumbbell)",,"",1,"failure",27.5,9,,,
"Push 1","14 Oct 2024, 07:15","14 Oct 2024, 08:55","Push 1","Shoulder Press (Dumbbell)",,"",2,"failure",27.5,8,,,
"Push 1","14 Oct 2024, 07:15","14 Oct 2024, 08:55","Push 1","Lateral Raise (Dumbbell)",,"",0,"normal",12.5,13,,,
"Push 1","14 Oct 2024, 07:15","14 Oct 2024, 08:55","Push 1","Lateral Raise (Dumbbell)",,"",1,"failure",12.5,12,,,
"Push 1","14 Oct 2024, 07:15","14 Oct 2024, 08:55","Push 1","Lateral Raise (Dumbbell)",,"",2,"failure",15,10,,,
"Push 1","14 Oct 2024, 07:15","14 Oct 2024, 08:55","Push 1","Treadmill",,"",0,"normal",,,,1200,
"Push 2 e Pull 2","12 Oct 2024, 08:08","12 Oct 2024, 10:11","Pull 2","Seated Cable Row - V Grip (Cable)",,"",0,"normal",60,12,,,
"Push 2 e Pull 2","12 Oct 2024, 08:08","12 Oct 2024, 10:11","Pull 2","Seated Cable Row - V Grip (Cable)",,"",1,"normal",71.25,12,,,
"Push 2 e Pull 2","12 Oct 2024, 08:08","12 Oct 2024, 10:11","Pull 2","Seated Cable Row - V Grip (Cable)",,"",2,"normal",75,11,,,
"Push 2 e Pull 2","12 Oct 2024, 08:08","12 Oct 2024, 10:11","Pull 2","Seated Cable Row - V Grip (Cable)",,"",3,"failure",78.75,9,,,
"Push 2 e Pull 2","12 Oct 2024, 08:08","12 Oct 2024, 10:11","Pull 2","Iso-Lateral Low Row",,"1 simultanea
Restante unilateral 
Strap duas ultimas",0,"normal",40,11,,,
"Push 2 e Pull 2","12 Oct 2024, 08:08","12 Oct 2024, 10:11","Pull 2","Iso-Lateral Low Row",,"1 simultanea
Restante unilateral 
Strap duas ultimas",1,"normal",50,11,,,
"Push 2 e Pull 2","12 Oct 2024, 08:08","12 Oct 2024, 10:11","Pull 2","Iso-Lateral Low Row",,"1 simultanea
Restante unilateral 
Strap duas ultimas",2,"failure",60,15,,,
"Push 2 e Pull 2","12 Oct 2024, 08:08","12 Oct 2024, 10:11","Pull 2","Iso-Lateral Low Row",,"1 simultanea
Restante unilateral 
Strap duas ultimas",3,"failure",80,10,,,
"Push 2 e Pull 2","12 Oct 2024, 08:08","12 Oct 2024, 10:11","Pull 2","Rear Delt Reverse Fly (Machine)",,"",0,"normal",60,11,,,
"Push 2 e Pull 2","12 Oct 2024, 08:08","12 Oct 2024, 10:11","Pull 2","Rear Delt Reverse Fly (Machine)",,"",1,"normal",63.75,8,,,
"Push 2 e Pull 2","12 Oct 2024, 08:08","12 Oct 2024, 10:11","Pull 2","Rear Delt Reverse Fly (Machine)",,"",2,"normal",67.5,8,,,
"Push 2 e Pull 2","12 Oct 2024, 08:08","12 Oct 2024, 10:11","Pull 2","Seated Incline Curl (Dumbbell)",,"",0,"normal",15,10,,,
"Push 2 e Pull 2","12 Oct 2024, 08:08","12 Oct 2024, 10:11","Pull 2","Seated Incline Curl (Dumbbell)",,"",1,"normal",17.5,8,,,
"Push 2 e Pull 2","12 Oct 2024, 08:08","12 Oct 2024, 10:11","Pull 2","Hammer Curl (Cable)",,"",0,"normal",32.5,9,,,
"Push 2 e Pull 2","12 Oct 2024, 08:08","12 Oct 2024, 10:11","Pull 2","Hammer Curl (Cable)",,"",1,"failure",32.5,9,,,
"Push 2 e Pull 2","12 Oct 2024, 08:08","12 Oct 2024, 10:11","Pull 2","Seated Wrist Extension (Barbell)",,"",0,"failure",15,12,,,
"Push 2 e Pull 2","12 Oct 2024, 08:08","12 Oct 2024, 10:11","Pull 2","Seated Wrist Extension (Barbell)",,"",1,"failure",15,12,,,
"Push 2 e Pull 2","12 Oct 2024, 08:08","12 Oct 2024, 10:11","Pull 2","Behind the Back Bicep Wrist Curl (Barbell)",,"",0,"normal",41.25,12,,,
"Push 2 e Pull 2","12 Oct 2024, 08:08","12 Oct 2024, 10:11","Pull 2","Behind the Back Bicep Wrist Curl (Barbell)",,"",1,"failure",46.25,12,,,
"Push 2 e Pull 2","12 Oct 2024, 08:08","12 Oct 2024, 10:11","Pull 2","Standing Calf Raise (Machine)",,"",0,"normal",70,16,,,
"Push 2 e Pull 2","12 Oct 2024, 08:08","12 Oct 2024, 10:11","Pull 2","Standing Calf Raise (Machine)",,"",1,"normal",80,15,,,
"Push 2 e Pull 2","12 Oct 2024, 08:08","12 Oct 2024, 10:11","Pull 2","Standing Calf Raise (Machine)",,"",2,"normal",80,14,,,
"Push 2 e Pull 2","12 Oct 2024, 08:08","12 Oct 2024, 10:11","Pull 2","Standing Calf Raise (Machine)",,"",3,"failure",80,13,,,
"Push 2 e Pull 2","12 Oct 2024, 08:08","12 Oct 2024, 10:11","Pull 2","Stair Machine",,"",0,"normal",,,,1200,
"Push 2 e Pull 2","11 Oct 2024, 06:21","11 Oct 2024, 08:05","Push 2","Chest Fly (Machine)",,"",0,"normal",75,10,,,
"Push 2 e Pull 2","11 Oct 2024, 06:21","11 Oct 2024, 08:05","Push 2","Chest Fly (Machine)",,"",1,"normal",75,10,,,
"Push 2 e Pull 2","11 Oct 2024, 06:21","11 Oct 2024, 08:05","Push 2","Cable Fly Crossovers",,"",0,"normal",10,12,,,
"Push 2 e Pull 2","11 Oct 2024, 06:21","11 Oct 2024, 08:05","Push 2","Cable Fly Crossovers",,"",1,"normal",12.5,11,,,
"Push 2 e Pull 2","11 Oct 2024, 06:21","11 Oct 2024, 08:05","Push 2","Cable Fly Crossovers",,"",2,"normal",12.5,9,,,
"Push 2 e Pull 2","11 Oct 2024, 06:21","11 Oct 2024, 08:05","Push 2","Cable Fly Crossovers",,"",3,"failure",12.5,10,,,
"Push 2 e Pull 2","11 Oct 2024, 06:21","11 Oct 2024, 08:05","Push 2","Skullcrusher (Cable)",,"",0,"normal",28.75,10,,,
"Push 2 e Pull 2","11 Oct 2024, 06:21","11 Oct 2024, 08:05","Push 2","Skullcrusher (Cable)",,"",1,"normal",28.75,8,,,
"Push 2 e Pull 2","11 Oct 2024, 06:21","11 Oct 2024, 08:05","Push 2","Skullcrusher (Cable)",,"",2,"failure",28.75,9,,,
"Push 2 e Pull 2","11 Oct 2024, 06:21","11 Oct 2024, 08:05","Push 2","Triceps Extension (Cable)",,"",0,"normal",10,11,,,
"Push 2 e Pull 2","11 Oct 2024, 06:21","11 Oct 2024, 08:05","Push 2","Triceps Extension (Cable)",,"",1,"normal",10,9,,,
"Push 2 e Pull 2","11 Oct 2024, 06:21","11 Oct 2024, 08:05","Push 2","Triceps Extension (Cable)",,"",2,"failure",10,8,,,
"Push 2 e Pull 2","11 Oct 2024, 06:21","11 Oct 2024, 08:05","Push 2","Single Arm Lateral Raise (Cable)",,"",0,"normal",7.5,9,,,
"Push 2 e Pull 2","11 Oct 2024, 06:21","11 Oct 2024, 08:05","Push 2","Single Arm Lateral Raise (Cable)",,"",1,"normal",7.5,9,,,
"Push 2 e Pull 2","11 Oct 2024, 06:21","11 Oct 2024, 08:05","Push 2","Single Arm Lateral Raise (Cable)",,"",2,"failure",8.75,9,,,
"Push 2 e Pull 2","11 Oct 2024, 06:21","11 Oct 2024, 08:05","Push 2","Decline Crunch (Weighted)",,"",0,"normal",,15,,,
"Push 2 e Pull 2","11 Oct 2024, 06:21","11 Oct 2024, 08:05","Push 2","Decline Crunch (Weighted)",,"",1,"normal",5,14,,,
"Push 2 e Pull 2","11 Oct 2024, 06:21","11 Oct 2024, 08:05","Push 2","Decline Crunch (Weighted)",,"",2,"normal",5,13,,,
"Push 2 e Pull 2","11 Oct 2024, 06:21","11 Oct 2024, 08:05","Push 2","Decline Crunch (Weighted)",,"",3,"normal",5,10,,,
"Push 2 e Pull 2","11 Oct 2024, 06:21","11 Oct 2024, 08:05","Push 2","Crunch (Machine)",,"",0,"normal",8,12,,,
"Push 2 e Pull 2","11 Oct 2024, 06:21","11 Oct 2024, 08:05","Push 2","Crunch (Machine)",,"",1,"normal",10,12,,,
"Push 2 e Pull 2","11 Oct 2024, 06:21","11 Oct 2024, 08:05","Push 2","Crunch (Machine)",,"",2,"failure",10,8,,,
"Push 2 e Pull 2","11 Oct 2024, 06:21","11 Oct 2024, 08:05","Push 2","Crunch (Machine)",,"",3,"failure",10,7,,,
"Push 2 e Pull 2","11 Oct 2024, 06:21","11 Oct 2024, 08:05","Push 2","Stair Machine",,"",0,"normal",,,,1200,
"Legs","9 Oct 2024, 07:01","9 Oct 2024, 08:49","Legs - Posterior","Squat (Barbell)",,"",0,"normal",90,12,,,
"Legs","9 Oct 2024, 07:01","9 Oct 2024, 08:49","Legs - Posterior","Squat (Barbell)",,"",1,"normal",95,10,,,
"Legs","9 Oct 2024, 07:01","9 Oct 2024, 08:49","Legs - Posterior","Squat (Barbell)",,"",2,"normal",100,10,,,
"Legs","9 Oct 2024, 07:01","9 Oct 2024, 08:49","Legs - Posterior","Squat (Barbell)",,"",3,"normal",100,9,,,
"Legs","9 Oct 2024, 07:01","9 Oct 2024, 08:49","Legs - Posterior","Deadlift (Dumbbell)",,"",0,"normal",22.5,10,,,
"Legs","9 Oct 2024, 07:01","9 Oct 2024, 08:49","Legs - Posterior","Deadlift (Dumbbell)",,"",1,"normal",22.5,9,,,
"Legs","9 Oct 2024, 07:01","9 Oct 2024, 08:49","Legs - Posterior","Deadlift (Dumbbell)",,"",2,"normal",22.5,10,,,
"Legs","9 Oct 2024, 07:01","9 Oct 2024, 08:49","Legs - Posterior","Deadlift (Dumbbell)",,"",3,"normal",22.5,9,,,
"Legs","9 Oct 2024, 07:01","9 Oct 2024, 08:49","Legs - Posterior","Lying Leg Curl (Machine)",,"",0,"normal",45,11,,,
"Legs","9 Oct 2024, 07:01","9 Oct 2024, 08:49","Legs - Posterior","Lying Leg Curl (Machine)",,"",1,"normal",45,11,,,
"Legs","9 Oct 2024, 07:01","9 Oct 2024, 08:49","Legs - Posterior","Lying Leg Curl (Machine)",,"",2,"normal",48.75,8,,,
"Legs","9 Oct 2024, 07:01","9 Oct 2024, 08:49","Legs - Posterior","Lying Leg Curl (Machine)",,"",3,"failure",48.5,8,,,
"Legs","9 Oct 2024, 07:01","9 Oct 2024, 08:49","Legs - Posterior","Seated Leg Curl (Machine)",,"",0,"normal",90,8,,,
"Legs","9 Oct 2024, 07:01","9 Oct 2024, 08:49","Legs - Posterior","Seated Leg Curl (Machine)",,"",1,"failure",90,7,,,
"Legs","9 Oct 2024, 07:01","9 Oct 2024, 08:49","Legs - Posterior","Hip Abduction (Machine)",,"",0,"normal",52.5,15,,,
"Legs","9 Oct 2024, 07:01","9 Oct 2024, 08:49","Legs - Posterior","Hip Abduction (Machine)",,"",1,"normal",67.5,11,,,
"Legs","9 Oct 2024, 07:01","9 Oct 2024, 08:49","Legs - Posterior","Hip Abduction (Machine)",,"",2,"normal",67.5,10,,,
"Legs","9 Oct 2024, 07:01","9 Oct 2024, 08:49","Legs - Posterior","Hip Abduction (Machine)",,"",3,"failure",67.5,10,,,
"Legs","9 Oct 2024, 07:01","9 Oct 2024, 08:49","Legs - Posterior","Hip Adduction (Machine)",,"",0,"normal",37.5,10,,,
"Legs","9 Oct 2024, 07:01","9 Oct 2024, 08:49","Legs - Posterior","Hip Adduction (Machine)",,"",1,"normal",37.5,14,,,
"Legs","9 Oct 2024, 07:01","9 Oct 2024, 08:49","Legs - Posterior","Hip Adduction (Machine)",,"",2,"normal",45,9,,,
"Legs","9 Oct 2024, 07:01","9 Oct 2024, 08:49","Legs - Posterior","Hip Adduction (Machine)",,"",3,"failure",45,10,,,
"Legs","9 Oct 2024, 07:01","9 Oct 2024, 08:49","Legs - Posterior","Stair Machine",,"",0,"normal",,,,1200,
"Pull  1","8 Oct 2024, 07:28","8 Oct 2024, 08:59","Pull 1","Dumbbell Row",,"",0,"normal",22.5,12,,,
"Pull  1","8 Oct 2024, 07:28","8 Oct 2024, 08:59","Pull 1","Dumbbell Row",,"",1,"normal",27.5,12,,,
"Pull  1","8 Oct 2024, 07:28","8 Oct 2024, 08:59","Pull 1","Dumbbell Row",,"",2,"normal",32.5,12,,,
"Pull  1","8 Oct 2024, 07:28","8 Oct 2024, 08:59","Pull 1","Lat Pulldown (Machine)",,"",0,"normal",78.75,11,,,
"Pull  1","8 Oct 2024, 07:28","8 Oct 2024, 08:59","Pull 1","Lat Pulldown (Machine)",,"",1,"normal",78.75,10,,,
"Pull  1","8 Oct 2024, 07:28","8 Oct 2024, 08:59","Pull 1","Lat Pulldown (Machine)",,"",2,"failure",82.5,9,,,
"Pull  1","8 Oct 2024, 07:28","8 Oct 2024, 08:59","Pull 1","Iso-Lateral High Row (Machine)",,"",0,"normal",45,10,,,
"Pull  1","8 Oct 2024, 07:28","8 Oct 2024, 08:59","Pull 1","Iso-Lateral High Row (Machine)",,"",1,"failure",45,10,,,
"Pull  1","8 Oct 2024, 07:28","8 Oct 2024, 08:59","Pull 1","Bicep Curl (Dumbbell)",,"",0,"normal",17.5,10,,,
"Pull  1","8 Oct 2024, 07:28","8 Oct 2024, 08:59","Pull 1","Bicep Curl (Dumbbell)",,"",1,"normal",17.5,9,,,
"Pull  1","8 Oct 2024, 07:28","8 Oct 2024, 08:59","Pull 1","Bicep Curl (Dumbbell)",,"",2,"failure",17.5,9,,,
"Pull  1","8 Oct 2024, 07:28","8 Oct 2024, 08:59","Pull 1","Preacher Curl (Machine)",,"",0,"normal",67.5,10,,,
"Pull  1","8 Oct 2024, 07:28","8 Oct 2024, 08:59","Pull 1","Preacher Curl (Machine)",,"",1,"normal",71.25,8,,,
"Pull  1","8 Oct 2024, 07:28","8 Oct 2024, 08:59","Pull 1","Preacher Curl (Machine)",,"",2,"failure",71.25,7,,,
"Pull  1","8 Oct 2024, 07:28","8 Oct 2024, 08:59","Pull 1","Seated Wrist Extension (Barbell)",,"",0,"failure",15,12,,,
"Pull  1","8 Oct 2024, 07:28","8 Oct 2024, 08:59","Pull 1","Seated Wrist Extension (Barbell)",,"",1,"failure",15,11,,,
"Pull  1","8 Oct 2024, 07:28","8 Oct 2024, 08:59","Pull 1","Behind the Back Bicep Wrist Curl (Barbell)",,"",0,"failure",40,13,,,
"Pull  1","8 Oct 2024, 07:28","8 Oct 2024, 08:59","Pull 1","Behind the Back Bicep Wrist Curl (Barbell)",,"",1,"failure",43.75,11,,,
"Pull  1","8 Oct 2024, 07:28","8 Oct 2024, 08:59","Pull 1","Back Extension (Weighted Hyperextension)",,"",0,"normal",10,13,,,
"Pull  1","8 Oct 2024, 07:28","8 Oct 2024, 08:59","Pull 1","Back Extension (Weighted Hyperextension)",,"",1,"normal",10,12,,,
"Pull  1","8 Oct 2024, 07:28","8 Oct 2024, 08:59","Pull 1","Back Extension (Weighted Hyperextension)",,"",2,"normal",10,10,,,
"Pull  1","8 Oct 2024, 07:28","8 Oct 2024, 08:59","Pull 1","Back Extension (Weighted Hyperextension)",,"",3,"failure",10,10,,,
"Pull  1","8 Oct 2024, 07:28","8 Oct 2024, 08:59","Pull 1","Stair Machine",,"",0,"normal",,,,1200,
"Push 1","7 Oct 2024, 07:36","7 Oct 2024, 08:50","Push 1","Incline Bench Press (Dumbbell)",,"",0,"normal",37.5,11,,,
"Push 1","7 Oct 2024, 07:36","7 Oct 2024, 08:50","Push 1","Incline Bench Press (Dumbbell)",,"",1,"normal",37.5,9,,,
"Push 1","7 Oct 2024, 07:36","7 Oct 2024, 08:50","Push 1","Iso-Lateral Chest Press (Machine)",,"",0,"normal",40,11,,,
"Push 1","7 Oct 2024, 07:36","7 Oct 2024, 08:50","Push 1","Iso-Lateral Chest Press (Machine)",,"",1,"normal",40,11,,,
"Push 1","7 Oct 2024, 07:36","7 Oct 2024, 08:50","Push 1","Chest Fly (Machine)",,"",0,"normal",75,9,,,
"Push 1","7 Oct 2024, 07:36","7 Oct 2024, 08:50","Push 1","Chest Fly (Machine)",,"",1,"normal",75,8,,,
"Push 1","7 Oct 2024, 07:36","7 Oct 2024, 08:50","Push 1","Chest Fly (Machine)",,"",2,"normal",75,8,,,
"Push 1","7 Oct 2024, 07:36","7 Oct 2024, 08:50","Push 1","Chest Fly (Machine)",,"",3,"failure",75,7,,,
"Push 1","7 Oct 2024, 07:36","7 Oct 2024, 08:50","Push 1","Cable Fly Crossovers",,"",0,"normal",10,10,,,
"Push 1","7 Oct 2024, 07:36","7 Oct 2024, 08:50","Push 1","Cable Fly Crossovers",,"",1,"failure",10,11,,,
"Push 1","7 Oct 2024, 07:36","7 Oct 2024, 08:50","Push 1","Triceps Extension (Cable)",,"",0,"normal",12.5,11,,,
"Push 1","7 Oct 2024, 07:36","7 Oct 2024, 08:50","Push 1","Triceps Extension (Cable)",,"",1,"normal",15,10,,,
"Push 1","7 Oct 2024, 07:36","7 Oct 2024, 08:50","Push 1","Triceps Pushdown",,"",0,"normal",32.25,11,,,
"Push 1","7 Oct 2024, 07:36","7 Oct 2024, 08:50","Push 1","Triceps Pushdown",,"",1,"normal",36.25,9,,,
"Push 1","7 Oct 2024, 07:36","7 Oct 2024, 08:50","Push 1","Shoulder Press (Dumbbell)",,"",0,"normal",27.5,12,,,
"Push 1","7 Oct 2024, 07:36","7 Oct 2024, 08:50","Push 1","Shoulder Press (Dumbbell)",,"",1,"normal",27.5,10,,,
"Push 1","7 Oct 2024, 07:36","7 Oct 2024, 08:50","Push 1","Shoulder Press (Dumbbell)",,"",2,"normal",27.5,9,,,
"Push 1","7 Oct 2024, 07:36","7 Oct 2024, 08:50","Push 1","Lateral Raise (Dumbbell)",,"",0,"normal",12.5,13,,,
"Push 1","7 Oct 2024, 07:36","7 Oct 2024, 08:50","Push 1","Lateral Raise (Dumbbell)",,"",1,"normal",12.5,12,,,
"Push 1","7 Oct 2024, 07:36","7 Oct 2024, 08:50","Push 1","Lateral Raise (Dumbbell)",,"",2,"normal",15,10,,,
"Ombro + Trapézio + Lombar e Panturilha (Sexta) ++ Treino Residual (Sábado)","5 Oct 2024, 08:47","5 Oct 2024, 10:16","Deload week 5/5","Chest Fly (Machine)",,"",0,"normal",75,11,,,
"Ombro + Trapézio + Lombar e Panturilha (Sexta) ++ Treino Residual (Sábado)","5 Oct 2024, 08:47","5 Oct 2024, 10:16","Deload week 5/5","Chest Fly (Machine)",,"",1,"normal",78.75,9,,,
"Ombro + Trapézio + Lombar e Panturilha (Sexta) ++ Treino Residual (Sábado)","5 Oct 2024, 08:47","5 Oct 2024, 10:16","Deload week 5/5","Triceps Pushdown",,"",0,"normal",32.25,12,,,
"Ombro + Trapézio + Lombar e Panturilha (Sexta) ++ Treino Residual (Sábado)","5 Oct 2024, 08:47","5 Oct 2024, 10:16","Deload week 5/5","Triceps Pushdown",,"",1,"normal",32.25,12,,,
"Ombro + Trapézio + Lombar e Panturilha (Sexta) ++ Treino Residual (Sábado)","5 Oct 2024, 08:47","5 Oct 2024, 10:16","Deload week 5/5","Triceps Pushdown",,"",2,"normal",32.25,10,,,
"Ombro + Trapézio + Lombar e Panturilha (Sexta) ++ Treino Residual (Sábado)","5 Oct 2024, 08:47","5 Oct 2024, 10:16","Deload week 5/5","Lat Pulldown (Machine)",,"",0,"normal",78.75,11,,,
"Ombro + Trapézio + Lombar e Panturilha (Sexta) ++ Treino Residual (Sábado)","5 Oct 2024, 08:47","5 Oct 2024, 10:16","Deload week 5/5","Lat Pulldown (Machine)",,"",1,"failure",82.5,10,,,
"Ombro + Trapézio + Lombar e Panturilha (Sexta) ++ Treino Residual (Sábado)","5 Oct 2024, 08:47","5 Oct 2024, 10:16","Deload week 5/5","Seated Wrist Extension (Barbell)",,"",0,"normal",15,12,,,
"Ombro + Trapézio + Lombar e Panturilha (Sexta) ++ Treino Residual (Sábado)","5 Oct 2024, 08:47","5 Oct 2024, 10:16","Deload week 5/5","Seated Wrist Extension (Barbell)",,"",1,"normal",15,11,,,
"Ombro + Trapézio + Lombar e Panturilha (Sexta) ++ Treino Residual (Sábado)","5 Oct 2024, 08:47","5 Oct 2024, 10:16","Deload week 5/5","Seated Wrist Extension (Barbell)",,"",2,"normal",15,11,,,
"Ombro + Trapézio + Lombar e Panturilha (Sexta) ++ Treino Residual (Sábado)","5 Oct 2024, 08:47","5 Oct 2024, 10:16","Deload week 5/5","Seated Wrist Extension (Barbell)",,"",3,"normal",15,10,,,
"Ombro + Trapézio + Lombar e Panturilha (Sexta) ++ Treino Residual (Sábado)","5 Oct 2024, 08:47","5 Oct 2024, 10:16","Deload week 5/5","Behind the Back Bicep Wrist Curl (Barbell)",,"",0,"normal",33.75,12,,,
"Ombro + Trapézio + Lombar e Panturilha (Sexta) ++ Treino Residual (Sábado)","5 Oct 2024, 08:47","5 Oct 2024, 10:16","Deload week 5/5","Behind the Back Bicep Wrist Curl (Barbell)",,"",1,"normal",38.75,12,,,
"Ombro + Trapézio + Lombar e Panturilha (Sexta) ++ Treino Residual (Sábado)","5 Oct 2024, 08:47","5 Oct 2024, 10:16","Deload week 5/5","Behind the Back Bicep Wrist Curl (Barbell)",,"",2,"normal",38.75,10,,,
"Ombro + Trapézio + Lombar e Panturilha (Sexta) ++ Treino Residual (Sábado)","5 Oct 2024, 08:47","5 Oct 2024, 10:16","Deload week 5/5","Behind the Back Bicep Wrist Curl (Barbell)",,"",3,"normal",43.75,9,,,
"Ombro + Trapézio + Lombar e Panturilha (Sexta) ++ Treino Residual (Sábado)","5 Oct 2024, 08:47","5 Oct 2024, 10:16","Deload week 5/5","Standing Calf Raise (Machine)",,"",0,"normal",70,20,,,
"Ombro + Trapézio + Lombar e Panturilha (Sexta) ++ Treino Residual (Sábado)","5 Oct 2024, 08:47","5 Oct 2024, 10:16","Deload week 5/5","Standing Calf Raise (Machine)",,"",1,"normal",70,18,,,
"Ombro + Trapézio + Lombar e Panturilha (Sexta) ++ Treino Residual (Sábado)","5 Oct 2024, 08:47","5 Oct 2024, 10:16","Deload week 5/5","Standing Calf Raise (Machine)",,"",2,"normal",70,15,,,
"Ombro + Trapézio + Lombar e Panturilha (Sexta) ++ Treino Residual (Sábado)","5 Oct 2024, 08:47","5 Oct 2024, 10:16","Deload week 5/5","Standing Calf Raise (Machine)",,"",3,"normal",80,15,,,
"Ombro + Trapézio + Lombar e Panturilha (Sexta) ++ Treino Residual (Sábado)","5 Oct 2024, 08:47","5 Oct 2024, 10:16","Deload week 5/5","Treadmill",,"",0,"normal",,,,1200,
"Ombro + Trapézio + Lombar e Panturilha (Sexta) ++ Treino Residual (Sábado)","4 Oct 2024, 07:40","4 Oct 2024, 08:40","Deload week 4/5","Lateral Raise (Dumbbell)",,"",0,"normal",12.5,13,,,
"Ombro + Trapézio + Lombar e Panturilha (Sexta) ++ Treino Residual (Sábado)","4 Oct 2024, 07:40","4 Oct 2024, 08:40","Deload week 4/5","Lateral Raise (Dumbbell)",,"",1,"normal",15,11,,,
"Ombro + Trapézio + Lombar e Panturilha (Sexta) ++ Treino Residual (Sábado)","4 Oct 2024, 07:40","4 Oct 2024, 08:40","Deload week 4/5","Rear Delt Reverse Fly (Machine)",,"",0,"normal",60,11,,,
"Ombro + Trapézio + Lombar e Panturilha (Sexta) ++ Treino Residual (Sábado)","4 Oct 2024, 07:40","4 Oct 2024, 08:40","Deload week 4/5","Rear Delt Reverse Fly (Machine)",,"",1,"normal",63.75,10,,,
"Ombro + Trapézio + Lombar e Panturilha (Sexta) ++ Treino Residual (Sábado)","4 Oct 2024, 07:40","4 Oct 2024, 08:40","Deload week 4/5","Front Raise (Cable)",,"Barra reta",0,"normal",15,12,,,
"Ombro + Trapézio + Lombar e Panturilha (Sexta) ++ Treino Residual (Sábado)","4 Oct 2024, 07:40","4 Oct 2024, 08:40","Deload week 4/5","Front Raise (Cable)",,"Barra reta",1,"failure",17.5,10,,,
"Ombro + Trapézio + Lombar e Panturilha (Sexta) ++ Treino Residual (Sábado)","4 Oct 2024, 07:40","4 Oct 2024, 08:40","Deload week 4/5","Shrug (Dumbbell)",,"",0,"normal",37.5,14,,,
"Ombro + Trapézio + Lombar e Panturilha (Sexta) ++ Treino Residual (Sábado)","4 Oct 2024, 07:40","4 Oct 2024, 08:40","Deload week 4/5","Shrug (Dumbbell)",,"",1,"normal",37.5,12,,,
"Ombro + Trapézio + Lombar e Panturilha (Sexta) ++ Treino Residual (Sábado)","4 Oct 2024, 07:40","4 Oct 2024, 08:40","Deload week 4/5","Crunch (Machine)",,"Número de placas",0,"normal",7,12,,,
"Ombro + Trapézio + Lombar e Panturilha (Sexta) ++ Treino Residual (Sábado)","4 Oct 2024, 07:40","4 Oct 2024, 08:40","Deload week 4/5","Crunch (Machine)",,"Número de placas",1,"normal",9,13,,,
"Ombro + Trapézio + Lombar e Panturilha (Sexta) ++ Treino Residual (Sábado)","4 Oct 2024, 07:40","4 Oct 2024, 08:40","Deload week 4/5","Crunch (Machine)",,"Número de placas",2,"normal",9,14,,,
"Ombro + Trapézio + Lombar e Panturilha (Sexta) ++ Treino Residual (Sábado)","4 Oct 2024, 07:40","4 Oct 2024, 08:40","Deload week 4/5","Crunch (Machine)",,"Número de placas",3,"normal",9,12,,,
